9|2100|7.00,Last Update : 2021-03-11 17:08,,3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Series (Company),,,거래량,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,D,Ascending,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(From),20061231,Korean,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(To),CPD-1TD [20210310] [20210310],0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,A069500,A105190,A102110,A232080,A278540,A229200,A196230,A371460,A293180,A130730,A122260,A314250,A139260,A364980,A251350,A292150,A091160,A367380,A091180,A091170,A372330,A283580,A371160,A364960,A245710,A102780,A214980,A360200,A302190,A157490,A148070,A153130,A364990,A266370,A114260,A195930,A273130,A245340,A329750
7/14/2011 12:00:00 AM,2392184,210679,1742619,,,,,,,26320,6427,,101672,,,,6468,,30667,15885,,,,,,886885,,,,,,,,,2477,,,,
7/15/2011 12:00:00 AM,2496486,200607,388573,,,,,,,18530,5096,,36676,,,,6738,,19654,7229,,,,,,422593,,,,,,,,,31021,,,,
7/18/2011 12:00:00 AM,2998700,11412,244589,,,,,,,24781,2275,,1496,,,,16518,,221844,4729,,,,,,445646,,,,,,,,,274,,,,
7/19/2011 12:00:00 AM,1936190,47399,113400,,,,,,,21696,11141,,19200,,,,4738,,12856,16836,,,,,,263330,,,,,,,,,454,,,,
7/20/2011 12:00:00 AM,1959014,36845,184240,,,,,,,25113,2224,,20490,,,,14122,,13541,22601,,,,,,778224,,,,,,,,,60,,,,
7/21/2011 12:00:00 AM,1910828,59923,1412688,,,,,,,31396,2101,,17160,,,,7841,,24042,28530,,,,,,182577,,,,,,,,,585,,,,
7/22/2011 12:00:00 AM,2796739,133127,1027511,,,,,,,31774,3012,,2920,,,,3699,,40658,21405,,,,,,287276,,,,,,,,,141,,,,
7/25/2011 12:00:00 AM,1085484,60232,172267,,,,,,,23412,2158,,24873,,,,5032,,16418,15975,,,,,,826312,,,,,,,,,1258,,,,
7/26/2011 12:00:00 AM,1058941,76406,126798,,,,,,,35983,3057,,14370,,,,4135,,19942,16053,,,,,,533176,,,,,,,,,883,,,,
7/27/2011 12:00:00 AM,1289380,129445,155917,,,,,,,21463,3015,,58282,,,,2590,,23323,17749,,,,,,539062,,,,,,,,,5826,,,,
7/28/2011 12:00:00 AM,1055724,44429,79305,,,,,,,37163,12638,,3361,,,,2355,,14354,22117,,,,,,483270,,,,,,,,,164,,,,
7/29/2011 12:00:00 AM,1675374,551333,147901,,,,,,,32197,4157,,1679,,,,5512,,9255,14876,,,,,,339656,,,,,,,,,1289,,,,
8/1/2011 12:00:00 AM,3508876,51517,2782768,,,,,,,88307,2706,,36534,,,,2638,,11611,14035,,,,,,665081,,,,,,,,,654,,,,
8/2/2011 12:00:00 AM,2810434,238419,2495536,,,,,,,63288,3058,,21352,,,,4804,,145943,58587,,,,,,541202,,,,,,,,,929,,,,
8/3/2011 12:00:00 AM,7471469,939282,2146218,,,,,,,41735,5660,,2488,,,,9782,,188962,23450,,,,,,1183343,,,,,,,,,200,,,,
8/4/2011 12:00:00 AM,6227892,711987,2216356,,,,,,,51012,10011,,10099,,,,3025,,63666,9063,,,,,,649661,,,,,,,,,201,,,,
8/5/2011 12:00:00 AM,7388004,96816,1066847,,,,,,,30419,32,,30917,,,,13102,,122366,29679,,,,,,808831,,,,,,,,,1476,,,,
8/8/2011 12:00:00 AM,9048810,280733,573050,,,,,,,65325,10912,,31501,,,,10230,,65673,31812,,,,,,727827,,,,,,,,,33977,,,,
8/9/2011 12:00:00 AM,13856428,868408,3679198,,,,,,,35876,3824,,607,,,,62953,,108594,81029,,,,,,2030753,,,,,,,,,15078,,,,
8/10/2011 12:00:00 AM,11501589,461135,2241047,,,,,,,39809,10416,,379,,,,7548,,194969,19711,,,,,,1037662,,,,,,,,,10046,,,,
8/11/2011 12:00:00 AM,5224374,44552,328448,,,,,,,47741,9371,,24160,,,,67785,,20810,33813,,,,,,1141609,,,,,,,,,5551,,,,
8/12/2011 12:00:00 AM,5270977,73683,121036,,,,,,,36138,18366,,15228,,,,6668,,79410,149732,,,,,,787166,,,,,,,,,21582,,,,
8/16/2011 12:00:00 AM,4069563,3938,174829,,,,,,,36046,2123,,1397,,,,4304,,17864,20366,,,,,,375982,,,,,,,,,495,,,,
8/17/2011 12:00:00 AM,5754722,9480,179637,,,,,,,33678,3250,,542,,,,2255,,15689,7610,,,,,,845755,,,,,,,,,1657,,,,
8/18/2011 12:00:00 AM,5512135,140469,403052,,,,,,,45293,2509,,1684,,,,12846,,16492,11499,,,,,,463968,,,,,,,,,725,,,,
8/19/2011 12:00:00 AM,5381302,125079,275145,,,,,,,37673,1836,,1418,,,,528815,,42982,15801,,,,,,645442,,,,,,,,,1870,,,,
8/22/2011 12:00:00 AM,7737741,6286,213665,,,,,,,33139,1510,,15396,,,,4430,,68311,95455,,,,,,803828,,,,,,,,,898,,,,
8/23/2011 12:00:00 AM,3650807,21358,404557,,,,,,,46048,1650,,1418,,,,3279,,73635,49482,,,,,,249780,,,,,,,,,385,,,,
8/24/2011 12:00:00 AM,4125552,40246,366204,,,,,,,40749,1050,,879,,,,8144,,51687,26006,,,,,,768233,,,,,,,,,65,,,,
8/25/2011 12:00:00 AM,3112476,65322,111716,,,,,,,35523,2615,,207,,,,4955,,28649,7487,,,,,,247813,,,,,,,,,125,,,,
8/26/2011 12:00:00 AM,2463964,51033,230138,,,,,,,46173,2043,,253,,,,1505,,10665,10573,,,,,,280140,,,,,,,,,96,,,,
8/29/2011 12:00:00 AM,3062424,20221,224820,,,,,,,48806,4747,,11456,,,,4977,,12522,11362,,,,,,193122,,,,,,,,,119,,,,
8/30/2011 12:00:00 AM,4554835,20180,279807,,,,,,,57420,4001,,700,,,,72295,,66989,22124,,,,,,599318,,,,,,,,,60164,,,,
8/31/2011 12:00:00 AM,4405163,7320,230816,,,,,,,74152,3065,,3056,,,,6203,,25968,36767,,,,,,112172,,,,,,,,,120,,,,
9/1/2011 12:00:00 AM,4694144,7799,160240,,,,,,,187842,1617,,2012,,,,196056,,198312,122221,,,,,,878444,,,,,,,,,1355,,,,
9/2/2011 12:00:00 AM,6831317,15297,146184,,,,,,,116600,1803,,117,,,,13856,,32507,45387,,,,,,135831,,,,,,,,,1192,,,,
9/5/2011 12:00:00 AM,3839662,940589,220516,,,,,,,97812,9053,,1993,,,,4907,,22803,15290,,,,,,92458,,,,,,,,,6972,,,,
9/6/2011 12:00:00 AM,8330706,197627,122388,,,,,,,73603,2055,,146,,,,3373,,25806,9018,,,,,,92294,,,,,,,,,1738,,,,
9/7/2011 12:00:00 AM,4534956,46973,138845,,,,,,,80540,732,,28993,,,,3351,,18009,12324,,,,,,66217,,,,,,,,,973,,,,
9/8/2011 12:00:00 AM,3461834,53923,268113,,,,,,,52463,2807,,6,,,,8117,,41022,13534,,,,,,98720,,,,,,,,,282,,,,
9/9/2011 12:00:00 AM,3361499,117358,329966,,,,,,,59973,4550,,845,,,,4665,,16419,11117,,,,,,153125,,,,,,,,,6077,,,,
9/14/2011 12:00:00 AM,4159824,98479,270127,,,,,,,90615,2192,,1521,,,,2895,,10467,15600,,,,,,187106,,,,,,,,,446,,,,
9/15/2011 12:00:00 AM,5441797,28759,562192,,,,,,,75670,199,,1351,,,,3154,,12812,21917,,,,,,111809,,,,,,,,,20056,,,,
9/16/2011 12:00:00 AM,4066371,34505,410013,,,,,,,140804,646,,6926,,,,10915,,20689,44140,,,,,,653299,,,,,,,,,566,,,,
9/19/2011 12:00:00 AM,5461260,93402,203220,,,,,,,73016,4951,,7024,,,,94425,,67150,6865,,,,,,157181,,,,,,,,,883,,,,
9/20/2011 12:00:00 AM,2712403,55722,113398,,,,,,,75399,3002,,622,,,,5065,,12690,3208,,,,,,456740,,,,,,,,,388,,,,
9/21/2011 12:00:00 AM,5641752,61059,273253,,,,,,,66556,1380,,1675,,,,11668,,31120,5986,,,,,,383297,,,,,,,,,1243,,,,
9/22/2011 12:00:00 AM,6652594,47572,191868,,,,,,,47791,10542,,314,,,,7740,,12657,6298,,,,,,281336,,,,,,,,,2126,,,,
9/23/2011 12:00:00 AM,14978014,40474,554746,,,,,,,82291,2133,,22250,,,,262866,,29150,23538,,,,,,507302,,,,,,,,,384,,,,
9/26/2011 12:00:00 AM,10856447,45083,1023850,,,,,,,77850,3506,,196,,,,254655,,14847,17424,,,,,,243082,,,,,,,,,3256,,,,
9/27/2011 12:00:00 AM,6583901,11453,184424,,,,,,,80985,4003,,65,,,,3692,,17080,41311,,,,,,195534,,,,,,,,,442,,,,
9/28/2011 12:00:00 AM,4950808,30800,294647,,,,,,,59683,1995,,169,,,,3170,,11192,14059,,,,,,152837,,,,,,,,,1167,,,,
9/29/2011 12:00:00 AM,5801395,34827,321802,,,,,,,82239,3070,,2508,,,,404915,,11612,8268,,,,,,101756,,,,,,,,,399,,,,
9/30/2011 12:00:00 AM,6569338,38759,378804,,,,,,,101195,2202,,395,,,,106793,,17423,10779,,,,,,208737,,,,,,,,,46,,,,
10/4/2011 12:00:00 AM,4874134,43756,784072,,,,,,,296307,2345,,16084,,,,14935,,21476,38759,,,,,,1109130,,,,,,,,,1416,,,,
10/5/2011 12:00:00 AM,6013311,66810,1061693,,,,,,,172042,2573,,196,,,,3029,,14103,3363,,,,,,848876,,,,,,,,,380,,,,
10/6/2011 12:00:00 AM,7047483,66372,182753,,,,,,,122509,1984,,740,,,,212896,,20193,20136,,,,,,253881,,,,,,,,,159,,,,
10/7/2011 12:00:00 AM,8316619,37087,119765,,,,,,,115297,6017,,10262,,,,205089,,28439,409491,,,,,,264653,,,,,,,,,743,,,,
10/10/2011 12:00:00 AM,5754812,34878,141769,,,,,,,89278,2205,,8468,,,,65215,,15984,14749,,,,,,168003,,,,,,,,,524,,,,
10/11/2011 12:00:00 AM,4288347,27193,97818,,,,,,,82672,4003,,4531,,,,16844,,63967,15765,,,,,,240716,,,,,,,,,633,,,,
10/12/2011 12:00:00 AM,4883306,46931,196367,,,,,,,74110,5262,,1050,,,,4909,,7960,7584,,,,,,273667,,,,,,,,,1259,,,,
10/13/2011 12:00:00 AM,3667859,41616,173815,,,,,,,55004,8040,,3722,,,,11970,,16903,17186,,,,,,398926,,,,,,,,,10527,,,,
10/14/2011 12:00:00 AM,4044636,60868,135500,,,,,,,45046,353,,4344,,,,2577,,5036,5758,,,,,,288790,,,,,,,,,9818,,,,
10/17/2011 12:00:00 AM,3784048,81366,199314,,,,,,,62586,1017,,18408,,,,12101,,10666,8716,,,,,,136098,,,,,,,,,1107,,,,
10/18/2011 12:00:00 AM,2270926,15563,393249,,,,,,,49900,3829,,3377,,,,5741,,12024,60844,,,,,,733488,,,,,,,,,322,,,,
10/19/2011 12:00:00 AM,2026882,79185,421983,,,,,,,60547,5152,,7734,,,,7288,,13689,209046,,,,,,213350,,,,,,,,,5495,,,,
10/20/2011 12:00:00 AM,3053756,107509,538035,,,,,,,41632,1521,,263,,,,3552,,15539,15645,,,,,,913753,,,,,43093,,,,290,,,,
10/21/2011 12:00:00 AM,3423792,141871,576502,,,,,,,56654,1142,,7679,,,,4415,,6111,8120,,,,,,130226,,,,,4286,,,,445,,,,
10/24/2011 12:00:00 AM,3546605,64783,430125,,,,,,,72619,1533,,3161,,,,15906,,17268,65832,,,,,,320389,,,,,4303,,,,2794,,,,
10/25/2011 12:00:00 AM,4451477,69172,248591,,,,,,,75125,1813,,1249,,,,59096,,18181,24214,,,,,,610724,,,,,1186,,,,139,,,,
10/26/2011 12:00:00 AM,1703975,56278,275474,,,,,,,74777,1752,,2033,,,,5072,,14582,20280,,,,,,103364,,,,,17543,,,,1881,,,,
10/27/2011 12:00:00 AM,3197128,70264,544491,,,,,,,76126,6607,,921,,,,4642,,8006,7461,,,,,,633935,,,,,1737,,,,120813,,,,
10/28/2011 12:00:00 AM,5671615,72560,311802,,,,,,,91527,1382,,9818,,,,6588,,22265,97461,,,,,,841341,,,,,815,,,,22102,,,,
10/31/2011 12:00:00 AM,2860497,77729,236390,,,,,,,153312,2143,,6832,,,,7717,,23365,11210,,,,,,761567,,,,,215,,,,454,,,,
11/1/2011 12:00:00 AM,3048777,84613,535365,,,,,,,267002,1151,,35010,,,,13733,,13217,12510,,,,,,463415,,,,,5653,,,,1014,,,,
11/2/2011 12:00:00 AM,2802995,33166,469528,,,,,,,142662,3470,,1168,,,,9103,,13685,5632,,,,,,551307,,,,,539,,,,1833,,,,
11/3/2011 12:00:00 AM,2052544,111350,315993,,,,,,,97814,4363,,363,,,,3686,,5571,18863,,,,,,425039,,,,,1306,,,,412,,,,
11/4/2011 12:00:00 AM,3258009,83292,594530,,,,,,,86960,2907,,800,,,,55864,,30938,10074,,,,,,478488,,,,,897,,,,225,,,,
11/7/2011 12:00:00 AM,3187582,31746,116602,,,,,,,110623,1100,,5065,,,,6721,,11933,5835,,,,,,269192,,,,,1308,,,,743,,,,
11/8/2011 12:00:00 AM,1182478,40793,168233,,,,,,,83006,832,,553,,,,4772,,8737,8544,,,,,,306638,,,,,2472,,,,103,,,,
11/9/2011 12:00:00 AM,1195868,58787,242033,,,,,,,68189,93,,6555,,,,4408,,11224,2489,,,,,,290257,,,,,128,,,,240,,,,
11/10/2011 12:00:00 AM,5128632,90786,342441,,,,,,,56706,1732,,3128,,,,9255,,16365,15763,,,,,,443123,,,,,950,,,,1348,,,,
11/11/2011 12:00:00 AM,13952587,51134,352542,,,,,,,53461,1637,,326,,,,6341,,12163,9602,,,,,,1088038,,,,,242,,,,1213,,,,
11/14/2011 12:00:00 AM,3204942,80038,336672,,,,,,,60775,2210,,1776,,,,3985,,5455,4307,,,,,,354484,,,,,346,,,,1486,,,,
11/15/2011 12:00:00 AM,5379477,21907,103694,,,,,,,67863,1187,,12218,,,,1746,,3558,9668,,,,,,176836,,,,,616,,,,26,,,,
11/16/2011 12:00:00 AM,2716305,52307,239690,,,,,,,63905,515,,2124,,,,4158,,5907,7689,,,,,,573779,,,,,357,,,,4040,,,,
11/17/2011 12:00:00 AM,3585390,124513,532798,,,,,,,62074,771,,863,,,,4080,,11875,13906,,,,,,839952,,,,,580,,,,1133,,,,
11/18/2011 12:00:00 AM,6484312,123064,314565,,,,,,,58806,491,,198,,,,1078,,4360,3767,,,,,,263686,,,,,168,,,,980,,,,
11/21/2011 12:00:00 AM,10035738,73287,217466,,,,,,,84549,1291,,146,,,,841,,2934,1854,,,,,,137229,,,,,196,,,,347,,,,
11/22/2011 12:00:00 AM,5373350,49124,197570,,,,,,,75494,1250,,251,,,,6315,,3939,3948,,,,,,407526,,,,,5021,,,,104,,,,
11/23/2011 12:00:00 AM,4338483,45831,441998,,,,,,,66662,880,,185,,,,4800,,10753,4688,,,,,,348021,,,,,766,,,,668,,,,
11/24/2011 12:00:00 AM,4905181,40108,231724,,,,,,,64343,1261,,43,,,,2039,,9166,27117,,,,,,392355,,,,,720,,,,185,,,,
11/25/2011 12:00:00 AM,2302429,42026,374827,,,,,,,87603,133,,12,,,,1639,,3604,7182,,,,,,317065,,,,,483,,,,421,,,,
11/28/2011 12:00:00 AM,2266511,41417,113529,,,,,,,130539,1450,,17900,,,,49460,,5304,6927,,,,,,157597,,,,,864,,,,369,,,,
11/29/2011 12:00:00 AM,5533570,50232,689114,,,,,,,163833,801,,894,,,,4544,,6080,15387,,,,,,1791179,,,,,242,,,,415,,,,
11/30/2011 12:00:00 AM,8422083,36191,90426,,,,,,,174926,581,,312,,,,1753,,4897,10870,,,,,,849466,,,,,281,,,,5233,,,,
12/1/2011 12:00:00 AM,11195920,86065,333253,,,,,,,292254,1120,,778,,,,10587,,21935,74835,,,,,,1636417,,,,,699,,,,1227,,,,
12/2/2011 12:00:00 AM,9302492,33317,270290,,,,,,,227042,1322,,24002,,,,2130,,10468,6202,,,,,,889288,,,,,235,,,,205,,,,
12/5/2011 12:00:00 AM,3005467,22012,291574,,,,,,,203363,692,,817,,,,4220,,8751,23518,,,,,,525720,,,,,166,,,,3830,,,,
12/6/2011 12:00:00 AM,1613852,28354,277055,,,,,,,184929,2601,,16807,,,,3428,,5117,19296,,,,,,159168,,,,,9589,,,,5100,,,,
12/7/2011 12:00:00 AM,2871801,50350,71024,,,,,,,144599,1071,,732,,,,1043,,5649,15378,,,,,,360085,,,,,110,,,,230,,,,
12/8/2011 12:00:00 AM,5666607,51575,415734,,,,,,,105175,62,,7700,,,,3981,,2668,5289,,,,,,204685,,,,,132,,,,1494,,,,
12/9/2011 12:00:00 AM,4060491,18855,88470,,,,,,,109696,277,,1092,,,,5150,,3035,10146,,,,,,341510,,,,,281,,,,3936,,,,
12/12/2011 12:00:00 AM,4834380,22602,158761,,,,,,,116904,107,,279,,,,5092,,3065,6029,,,,,,261394,,,,,96,,,,626,,,,
12/13/2011 12:00:00 AM,2281429,34116,282628,,,,,,,110600,352,,6000,,,,2612,,6725,8104,,,,,,446891,,,,,541,,,,307,,,,
12/14/2011 12:00:00 AM,3982815,56022,159250,,,,,,,95107,191,,443,,,,2716,,2979,6657,,,,,,125012,,,,,42,,,,926,,,,
12/15/2011 12:00:00 AM,7977606,285232,205742,,,,,,,101071,1018,,13736,,,,9397,,4350,10689,,,,,,191155,,,,,147,,,,2361,,,,
12/16/2011 12:00:00 AM,7604414,42077,181808,,,,,,,81501,2,,16,,,,7536,,4117,7161,,,,,,228948,,,,,39,,,,2253,,,,
12/19/2011 12:00:00 AM,9674851,68515,721605,,,,,,,134089,4065,,2391,,,,7490,,11349,26111,,,,,,498203,,,,,555,,,,1632,,,,
12/20/2011 12:00:00 AM,6565507,42223,226297,,,,,,,109026,11,,68,,,,4985,,7437,7855,,,,,,129022,,,,,115,,,,256,,,,
12/21/2011 12:00:00 AM,3218412,50647,175586,,,,,,,176528,4862,,64,,,,11530,,13254,19533,,,,,,567491,,,,,89,,,,369,,,,
12/22/2011 12:00:00 AM,4977718,110028,115058,,,,,,,197229,302,,34,,,,3357,,3534,6657,,,,,,349173,,,,,198,,,,880,,,,
12/23/2011 12:00:00 AM,4132592,17075,284591,,,,,,,120796,611,,171,,,,4923,,16047,10305,,,,,,1188180,,,,,158,,,,1879,,,,
12/26/2011 12:00:00 AM,4066567,38500,152134,,,,,,,178168,101,,21,,,,3035,,12660,6969,,,,,,411213,,,,,239,,,,720,,,,
12/27/2011 12:00:00 AM,4049295,58551,660923,,,,,,,135575,2594,,5136,,,,14525,,13557,17841,,,,,,626423,,,,,123,,,,406,,,,
12/28/2011 12:00:00 AM,3486494,34407,387540,,,,,,,130806,953,,87,,,,107378,,23281,45107,,,,,,369621,,,,,28,,,,536,,,,
12/29/2011 12:00:00 AM,1866182,852400,250210,,,,,,,151796,536,,491,,,,1409,,5028,50214,,,,,,542487,,,,,570,,,,658,,,,
1/2/2012 12:00:00 AM,1709728,31405,165762,,,,,,,279737,799,,1549,,,,10455,,11160,37101,,,,,,367207,,,,,1023,,,,176,,,,
1/3/2012 12:00:00 AM,5268321,66203,365936,,,,,,,189896,858,,238,,,,9671,,12264,46377,,,,,,248198,,,,,156,,,,2194,,,,
1/4/2012 12:00:00 AM,9044998,30097,129764,,,,,,,128487,2166,,2066,,,,62935,,6898,40889,,,,,,263375,,,,,42818,,,,337,,,,
1/5/2012 12:00:00 AM,4186940,38933,1532245,,,,,,,79124,1453,,136,,,,1992,,9845,22514,,,,,,140468,,,,,3532,,,,57,,,,
1/6/2012 12:00:00 AM,3597827,68316,282066,,,,,,,82199,4101,,56,,,,8327,,28763,71008,,,,,,80204,,,,,2089,,,,347,,,,
1/9/2012 12:00:00 AM,6042885,9930,170488,,,,,,,82619,406,,643,,,,4930,,16085,17422,,,,,,201654,,,,,210,,,,183,,,,
1/10/2012 12:00:00 AM,5708199,46291,128614,,,,,,,86916,509,,708,,,,3525,,20893,18904,,,,,,272052,,,,,68,,,,103,,,,
1/11/2012 12:00:00 AM,3072267,40736,212035,,,,,,,65546,3059,,14,,,,4797,,64834,431711,,,,,,125653,,,,,136,,,,581,,,,
1/12/2012 12:00:00 AM,1751177,88124,156859,,,,,,,55361,940,,29,,,,2474,,32475,3979,,,,,,120379,,,,,1185,,,,6909,,,,
1/13/2012 12:00:00 AM,4071745,19881,277956,,,,,,,54828,0,,58,,,,6757,,71106,7721,,,,,,150474,,,,,2294,,,,778,,,,
1/16/2012 12:00:00 AM,2940497,33689,173164,,,,,,,61087,1225,,477,,,,1856,,7363,3650,,,,,,214684,,,,,843,,,,2354,,,,
1/17/2012 12:00:00 AM,3187307,40086,733488,,,,,,,56820,3194,,1281,,,,406169,,8711,66472,,,,,,136203,,,,,1585,,,,1282,,,,
1/18/2012 12:00:00 AM,3215567,56570,139403,,,,,,,39733,1405,,2014,,,,4315,,12989,19017,,,,,,372858,,,,,1421,,,,2572,,,,
1/19/2012 12:00:00 AM,5018390,100334,1129572,,,,,,,50027,719,,1389,,,,13061,,20634,63912,,,,,,776269,,,,,57,,,,1075,,,,
1/20/2012 12:00:00 AM,4626429,217078,182045,,,,,,,55342,2095,,3763,,,,3734,,12207,34500,,,,,,615452,,,,,209,,,,2931,,,,
1/25/2012 12:00:00 AM,6862739,1661825,2762669,,,,,,,123430,915,,1131,,,,6935,,14483,70141,,,,,,535236,,,,,617,,,,724,,,,
1/26/2012 12:00:00 AM,1921752,36147,953614,,,,,,,111252,365,,351,,,,4577,,8546,14391,,,,,,708767,,,,,294,,,,1490,,,,
1/27/2012 12:00:00 AM,3072030,45084,113343,,,,,,,102279,12183,,1339,,,,4766,,10654,59433,,,,,,1079290,,,,,206,,,,1319,,,,
1/30/2012 12:00:00 AM,2577266,61181,149087,,,,,,,139701,1326,,10503,,,,13410,,15944,24208,,,,,,704057,,,,,2570,,,,770,,,,
1/31/2012 12:00:00 AM,1779472,63672,894140,,,,,,,178311,569,,13516,,,,11854,,261516,107250,,,,,,712001,,,,,336,,,,744,,,,
2/1/2012 12:00:00 AM,1713176,57823,133835,,,,,,,322741,561,,6422,,,,16392,,11058,42855,,,,,,663779,,,,,652,,,,726,,,,
2/2/2012 12:00:00 AM,2333894,3955,213021,,,,,,,158776,3607,,15183,,,,6406,,159092,696602,,,,,,370787,,,,,706,,,,853,,,,
2/3/2012 12:00:00 AM,2154952,26678,100483,,,,,,,126089,609,,469,,,,8549,,93661,28701,,,,,,474340,,,,,236,,,,1129,,,,
2/6/2012 12:00:00 AM,1682682,6145,179363,,,,,,,114379,219,,207,,,,3986,,77211,25813,,,,,,356868,,,,,109,,,,1967,,,,
2/7/2012 12:00:00 AM,2698072,4721,441064,,,,,,,100941,31,,449,,,,15753,,29395,58069,,,,,,330721,,,,,506,,,,1578,,,,
2/8/2012 12:00:00 AM,3578523,57319,116295,,,,,,,71360,4248,,4005,,,,6096,,14134,219652,,,,,,540886,,,,,217,,,,1513,,,,
2/9/2012 12:00:00 AM,3962680,73070,106470,,,,,,,48242,4834,,1065,,,,5912,,21990,26559,,,,,,361135,,,,,510,,,,657,,,,
2/10/2012 12:00:00 AM,2305092,31427,94645,,,,,,,63788,49,,746,,,,13131,,17337,147818,,,,,,403825,,,,,652,,,,898,,,,
2/13/2012 12:00:00 AM,2514215,113687,142741,,,,,,,65396,4217,,205,,,,2192,,14382,24159,,,,,,361960,,,,,1,,,,1387,,,,
2/14/2012 12:00:00 AM,2201596,48965,132268,,,,,,,64562,270,,1151,,,,16261,,219082,36316,,,,,,334733,,,,,1150,,,,1424,,,,
2/15/2012 12:00:00 AM,3147776,137786,114369,,,,,,,45946,185,,313,,,,38248,,13745,25463,,,,,,745083,,,,,5,,,,1797,,,,
2/16/2012 12:00:00 AM,3324987,52980,149184,,,,,,,37284,189,,873,,,,12267,,7703,48987,,,,,,312092,,,,,1115,,,,2633,,,,
2/17/2012 12:00:00 AM,3345115,89613,120416,,,,,,,51763,1082,,1700,,,,27967,,12491,28973,,,,,,669409,,,,,583,,,,177,,,,
2/20/2012 12:00:00 AM,3589437,49980,110500,,,,,,,55963,162,,84,,,,10739,,29629,14007,,,,,,362631,,,,,224,,,,1558,,,,
2/21/2012 12:00:00 AM,1752776,82963,215894,,,,,,,67374,66,,64,,,,8748,,8623,18057,,,,,,336965,,,,,28,,,,489,,,,
2/22/2012 12:00:00 AM,1808094,52037,75287,,,,,,,55453,25,,828,,,,3503,,31549,30958,,,,,,382536,,,,,13,55389,,,244,,,,
2/23/2012 12:00:00 AM,1465402,472559,223687,,,,,,,50502,1733,,1903,,,,6074,,7595,11879,,,,,,342452,,,,,650,21750,,,1432,,,,
2/24/2012 12:00:00 AM,2051911,44533,176868,,,,,,,71722,5663,,2844,,,,1899,,21363,11446,,,,,,259790,,,,,31,7850,,,212,,,,
2/27/2012 12:00:00 AM,2470764,52033,126973,,,,,,,112254,3791,,401,,,,2523,,46914,12026,,,,,,472868,,,,,150,4567,,,184,,,,
2/28/2012 12:00:00 AM,3079884,33300,90443,,,,,,,119273,4332,,105,,,,48917,,13594,21463,,,,,,371450,,,,,11,8612,,,439,,,,
2/29/2012 12:00:00 AM,3165732,114436,173839,,,,,,,132644,4314,,210,,,,59844,,25536,17000,,,,,,759939,,,,,104,5546,,,213,,,,
3/2/2012 12:00:00 AM,2509540,68679,98268,,,,,,,291270,4921,,1440,,,,39219,,21940,8186,,,,,,599280,,,,,67,9338,,,1241,,,,
3/5/2012 12:00:00 AM,2298598,35311,276940,,,,,,,167070,14579,,230,,,,8900,,11184,17586,,,,,,679314,,,,,16,25695,,,2197,,,,
3/6/2012 12:00:00 AM,4995024,37499,240300,,,,,,,129196,5206,,14850,,,,12492,,6480,16479,,,,,,189690,,,,,581,24535,,,1563,,,,
3/7/2012 12:00:00 AM,3603519,40436,198583,,,,,,,89519,775,,4,,,,5652,,8670,11883,,,,,,148448,,,,,201,20852,,,2962,,,,
3/8/2012 12:00:00 AM,3849959,48076,12445518,,,,,,,71759,1302,,1079,,,,6983,,6513,9400,,,,,,176116,,,,,350,1779,,,1559,,,,
3/9/2012 12:00:00 AM,1934666,61310,144492,,,,,,,76023,5,,207,,,,6659,,3624,25125,,,,,,428569,,,,,422,3579,,,1407,,,,
3/12/2012 12:00:00 AM,1904565,89406,94898,,,,,,,77097,331,,1,,,,3015,,4567,5721,,,,,,296373,,,,,767,4674,,,3133,,,,
3/13/2012 12:00:00 AM,2979497,52338,279765,,,,,,,66053,401,,490,,,,9786,,21394,48698,,,,,,384851,,,,,356,4245,,,7221,,,,
3/14/2012 12:00:00 AM,6180999,49335,91052,,,,,,,58410,111,,21,,,,6911,,19064,46632,,,,,,780054,,,,,180,8634,,,3239,,,,
3/15/2012 12:00:00 AM,3752696,77672,130122,,,,,,,53068,510,,1272,,,,5416,,10744,24214,,,,,,437172,,,,,251,5351,,,2748,,,,
3/16/2012 12:00:00 AM,1563124,55979,159624,,,,,,,57616,10,,63,,,,3981,,11442,87467,,,,,,372050,,,,,622,1785,,,1744,,,,
3/19/2012 12:00:00 AM,2091486,33352,158697,,,,,,,51570,71,,1257,,,,18681,,14045,125172,,,,,,228812,,,,,70,2413,,,1612,,,,
3/20/2012 12:00:00 AM,2056738,88988,210214,,,,,,,67698,176,,86,,,,10299,,6219,152982,,,,,,945894,,,,,172,2563,,,251,,,,
3/21/2012 12:00:00 AM,1810909,519273,298221,,,,,,,54645,313,,22,,,,2253,,5011,51859,,,,,,340774,,,,,104,1508,,,1716,,,,
3/22/2012 12:00:00 AM,2114942,326822,244471,,,,,,,49200,790,,282,,,,9356,,19751,94082,,,,,,380631,,,,,303,5935,,,4754,,,,
